id,name,wnsynsetkey,main_wnsynsetkey,main_category,super_category,floorplanner-category-tags,hasReceptacles,hasMultipleObjects,foundIn,support,dims,aligned.dims
0be50485f08f79a969f7772640b96619c8667bef,PURPLE GLASS CANDLESTICK,"candlestick.n.01,candle.n.01",,,,"Candlesticks & Candle holders,Living room,Accessories,Candles & Candle holders & Home fragrance",,False,living room,,,"0.1499999761581421,0.577660083770752,0.14999999105930328"
0beacceb2745b82153ec62fed64b5dc6bc4a4bfb,Bailey Island Floor Basket,basket.n.01,,,,"Decorative accessories,Accessories",,False,,,,"0.5671229958534241,0.48746431979816407,0.5716396868228912"
0beafd328570557822699c24506597c4a71e88a6,ProCasa Tre Badewanne Trapez/baignoire trapeze 180 x 140/70 x 49,bathtub.n.01,bathtub.n.01,bathtub,bathroom_fixtures,"Bathtubs,Bathroom",True,True,bathroom,,,"2.577208638191223,0.9295586347579957,1.3963384628295898"
0beb568b9a8fb24ceed6963761d9838b3fea1e0c,Milkii,,,,,"Milk jugs,Kitchen,Coffee & Tea",,False,kitchen,,,"0.14547856897115707,0.2565189003944397,0.1406295821070671"
0beddee24f59baf876c930f0b3847fb8e7e70ef3,"Sullivan Sofa, White",sofa.n.01,sofa.n.01,couch,seating_furniture,"Sofas,Living room,Furniture types,Living room furniture",True,False,living room,,,"2.347592353820801,0.8604242819179149,1.0804715752601624"
0bf0dd465bd2a3232e11377c0303eae65433aef9,METAL TRIPOD CLOCK,mantel_clock.n.01,mantel_clock.n.01,mantel_clock,clock,"Decorative accessories,Accessories",,False,,,,"0.22742640227079391,0.4311567163458676,0.1970280557870865"
0bf5571d6131631d24e713440f36916cc7dce230,"Picture, Inkblot",wall_art.n.01,wall_art.n.01,picture,decor,"Art prints,Accessories,Art",,False,,vertical,,"1.3700000047683716,1.1100000143051147,0.050000000745058434"
0bfc35ff2d2697e99670084cb923ac6097760b5f,Storage Accent Table With Baskets,end_table.n.01,table.n.02,table,support_furniture,"Side & End tables,Tables,Living room,Furniture types,Living room furniture,__ARTICULATABLE",True,True,living room,,,"0.4064279794692993,0.7493290705384155,0.3314639627933502"
0c01883f5728e4840e7b57cf6670adb5212572db,Rufus desk,desk.n.01,table.n.02,table,support_furniture,"Desks,Office,Home office furniture,__ARTICULATABLE",True,False,office,,,"1.6510000228881836,0.7745980500946068,0.7799470126628876"
0c04405eaf2a4e7b899fb778fb16d976e0b84798,"Artemide Teti, orange",ceiling_lamp.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Ceiling lighting,Lighting,Indoor lighting",,False,,top,,"0.1127767562866211,0.14817857509478927,0.11277677118778229"
0c057c7c527893e8b259b6731f1fca332b2dc4fd,Tuscan Pedistal / Garden Pillar Sculpture / Ornament - Large,sculpture.n.01,,,,"Sculptures,Accessories,Art",,False,,,,"0.1899999976158142,0.8100000023841858,0.1899999976158142"
0c06ab1b16652413940099c8784b7ff5fd95d789,Castel 2 Piece Sectional,l-shaped_couch.n.01,sofa.n.01,couch,seating_furniture,"Corner sofas,Living room,Sofas,Furniture types,Living room furniture",True,True,living room,,,"2.2658554315567017,0.9660912761104414,2.2658528089523315"
0c0bf65b59a2ba99c9766a7746cef8df31abea6b,"VT - riverdale vintage bijzettafel, naturel",coffee_table.n.01,table.n.02,table,support_furniture,"Coffee tables,Tables,Living room,Furniture types,Living room furniture",,False,living room,,,"0.4652968496084213,0.39791561133461073,0.4546639025211334"
0c0c15db32f1374b50ca46bc9fb630b3f88889c3,"PICTURE, VINTAGE WORLD MAP",wall_art.n.01,wall_art.n.01,picture,decor,"Art prints,Accessories,Art",,False,,vertical,,"1.2078498005867004,0.9195227921009064,0.03777887785160663"
0c13523cbbf431a463e07fef9290ba30998557ff,Regia Juke Box Light 882000-28 arancione glass sink,sink_cabinet.n.01,cabinet.n.01,cabinet,storage_furniture,"Bathroom lighting,Bathroom,Lighting,Room lighting",True,False,bathroom,,,"0.699999988079071,0.572077065706253,0.5"
0c14c132672f293310432d06c89d503657210f0d,Furniture Imports High Backless Swivel Bar Stool,stool.n.01,stool.n.01,stool,seating_furniture,,True,False,,,,"0.46309109032154083,0.7617445124133582,0.46309107542037964"
0c18079884d51666ac73071c4e94e7c9de3abed3,Eastern Horizon,wall_art.n.01,wall_art.n.01,picture,decor,"Art,Accessories",,False,,vertical,,"1.4732036590576172,1.473204255104065,0.05769818477516818"
0c18965ab2409938bc2afac08e7b85777492ee14,Set of Five Birds of Flight Wall Art by Grandin,,,,,"Decorative accessories,Accessories",,True,,vertical,,"0.4088420122861862,0.3463193476200104,0.09346280037425453"
0c1cc8dce817090ba6b2cca15622925c68aa718b,Stelton Red Vacuum Jug,,,,,,,False,,,,"0.3337542861700058,0.6539685058593752,0.2186502292752266"
0c22fc3147a2787e85cedfbf231aa45cdc08e25e,Komfi Adjustable Bed,bed.n.01,bed.n.01,bed,sleeping_furniture,"Adjustable beds,Bedroom,Beds,Bedroom furniture,Furniture types,Beds & Bed accessories",,False,bedroom,,,"1.5,0.9000000376502442,2.0"
0c2315f49c061def72461bb659cf5af7dd179a21,"GALANT Cabinet with doors, Oak veneer",cabinet.n.01,cabinet.n.01,cabinet,storage_furniture,"Filing cabinets,Office,Home office furniture,__ARTICULATABLE",True,False,office,,,"0.801333099603653,0.8015245013221914,0.4521893709897995"
0c23b7c3c4a3be1a5ec58be63256d84f1ec725ff,Deneb Teak Coffee Table - 31x31,table.n.02,table.n.02,table,support_furniture,,True,False,,,,"0.7944134473800659,0.38000013752724016,0.7940301895141602"
0c26b96feed2e0d8cf5553e1d2976b308f77cdbf,Como Rug,rug.n.01,rug.n.01,carpet,floor_covering,,,False,,,,"2.440000057220459,0.01499999958105036,3.0500001907348633"
0c282d1509aace0e7d8734bcb9ab11ca89961f13,Polished Brass Anchor Door Knocker,knocker.n.05,,,,"Door knobs & Knockers,Door accessories,DIY,Garage & storage",,False,,,,"0.10709449276328087,0.030396590819954383,0.19700001925230026"
0c39e0217104d96c43bd9533e85d4d9c7ec2bb56,Untitled Orange,wall_art.n.01,wall_art.n.01,picture,decor,"Art,Accessories",,False,,vertical,,"1.2205296754837036,0.6122645735740662,0.005000026872388517"
0c3ff0c2512628c34b32c0ab0ae4ec93f712e7c6,"Folk Ladder 32"" Shelving, Walnut",ladder_bookcase.n.01,bookcase.n.01,shelves,storage_furniture,"Shelves,Furniture types,Garage & storage",True,False,,"vertical,bottom",,"0.8129043579101562,2.013838676153682,0.3069492131471634"
0c42ee5b635c8acdb6bf235ff9420d742a16fd30,"Gretna Kitchen Base Cabinet Double, Top-mount Basin",kitchen_cabinet.n.02,cabinet.n.01,cabinet,storage_furniture,"Kitchen cabinets & Cupboards,Kitchen,Furniture types,Built-in kitchen & Kitchen storage,Storage,Garage & storage,__ARTICULATABLE",True,False,kitchen,,,"0.7599999904632568,0.9021114635979757,0.6055440604686737"
0c4421a67ac3ee2cdb911b8292b919bbaa2c912b,Ladder,step_ladder.n.01,,,,"Garage & storage,Garage",,False,,,,"0.5400000512599945,1.260001876136812,0.630001038312912"
0c48040ad6f64c0103c2f1b3133e2760ed8392b7,Patina Small Painted Vase,vase.n.01,vase.n.01,vase,decor,"Vases,Living room,Accessories,Decorative & Living accessories",,False,living room,,,"0.1911989524960518,0.19700225069215094,0.1911989375948906"
0c4ab4d4ccdc801b4093f10a9aa9c0bfd08ab584,Toilet,toilet.n.02,toilet.n.02,toilet,bathroom_fixtures,,True,False,bathroom,,,"0.3888315260410309,0.8062206768154283,0.6805333197116852"
0c5021dbf2a828505a3c8230ab3f55572b00513a,Laska Sink Unit &amp; Sink Set,sink_cabinet.n.01,cabinet.n.01,cabinet,storage_furniture,"Clothing,Miscellaneous,__ARTICULATABLE",True,False,bathroom,,,"0.7000000178813934,0.8629991034390798,0.5700004994869232"
0c533a69de82a4fca0a481322deccf7d3c99de0d,"Totino Footstool, Yellow",footstool.n.01,stool.n.01,stool,seating_furniture,"Footstools,Bedroom,Bedroom furniture,Living room,Furniture types,Armchairs & occasional seating,Living room furniture",True,False,"bedroom,living room",,,"0.861975908279419,0.4205852108833952,0.5919780135154724"
0c53671dcb85986d3f6b15639016b4db7526fc14,Obelisk,,,,,"Decorative accessories,Accessories",,False,,,,"0.11996421217918396,0.5713522434234619,0.11996421217918396"
0c5661f4da12434fca0546701f1b00c22edd563f,"Bologna Sliding Wardrobe with internal drawers, Coffee",armoire.n.01,armoire.n.01,wardrobe,storage_furniture,"Sliding door wardrobes,Bedroom,Bedroom furniture,Bedroom storage,Furniture types,Wardrobes,Storage,Bedroom wardrobes,Garage & storage,__ARTICULATABLE",True,False,bedroom,,,"1.9899999499320984,2.190000057220459,0.6600028872489929"
0c5d29c8b2bcbec39c590d9f6b525d465679cf48,Western Red Cedar Wood Outdoor Garden Trellis Arbor,,,,,,,False,outdoor,,,"1.2170050144195557,2.2927530360278716,0.6223688721656799"
0c6016f707f138ff3c064308670d4874bf62b651,Arteriors # Maeve Sculpture,sculpture.n.01,,,,"Sculptures,Accessories,Art",,False,,,,"0.3371954709291458,0.6577849246095866,0.09607110917568207"
0c62443b455166e6f30ed633695dd5d1059773a5,"Brassline Bed, Queen Bed, Oak",bed.n.01,bed.n.01,bed,sleeping_furniture,"Queen size beds,Bedroom,Beds,Bedroom furniture,Furniture types,Beds & Bed accessories",,True,bedroom,,,"1.8535355925559998,0.9650050424182268,2.113279104232788"
0c6381ba9b96c37419f407728b5510b3bf63daaa,Excite Run 600 Unity_Orange,treadmill.n.01,treadmill.n.01,treadmill,gym_equipment,"Gym,Sports & play",,False,gym,,,"0.8663880825042725,1.3828536216751672,2.1181548833847046"
0c6587d4b297a471073a54c614d2a262ba300a66,LUX AIR - 70CM BLUE CURVED GLASS CHIMNEY COOKER HOOD in Stainless Steel LA70CVDBU,range_hood.n.01,range_hood.n.01,range_hood,large_kitchen_appliance,"Cooker hoods,Kitchen,Electrical,Kitchen appliances",,False,kitchen,,,"0.7037871181964874,0.898792713880539,0.49933616309135687"
0c6c917840b1019f090e9c1b967008cc4b192d98,AUDREY HEPBURN V8 POP ART RETRO FAIR LADY 3 pieces artwork on canvas ready to hang. Stretched and stapled to frames. Better than Poster. Feels like oil painting. Great photos and pictures as modern art.,wall_art.n.01,wall_art.n.01,picture,decor,"Giclee art,Accessories,Art,Art prints",,False,,vertical,,"0.7400007247924805,0.5400005578994751,0.009999999776482763"
0c7a526ded3363bddc2f8335689548c25a0dfb5c,Define Bar Tools,,,,,"Cocktail shakers & Accessories,Kitchen,Accessories,Kitchen & Dining accessories,Dining room,Glasses & Barware,Tabletop",,True,"kitchen,dining room",,,"0.26000000536441803,0.3540000115285409,0.09000000730156898"
0c7de3e72cc8008afb6be69a846ecee6f6ae338f,Arielle 42'' Coffee Table,coffee_table.n.01,table.n.02,table,support_furniture,"Coffee tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"1.066800057888031,0.43180002212522967,1.0668001174926758"
0c8c68e0551b759dd45961569b9a3fcf350314ba,"WRIGHT ROUND CHANDELIER, Forged Iron",chandelier.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Chandeliers,Ceiling lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,top,,"1.2187283039093018,1.3909277425264008,1.2187283635139465"
0c903eb1943c2df8a175aed4bdec3895af2d1975,Pull Cord Safety Switch,switch.n.01,,,,"Switches & Sockets,Electrical,Building supplies,DIY,Architecture,Garage & storage",,False,,,,"0.16001074016094208,0.2900306005545872,0.0819999985396862"
0c912de6d20614ad259ed135c508b0820adb502a,Sturdy-Chair(tm) High Chair,highchair.n.01,chair.n.01,chair,seating_furniture,"Kids' chairs,Kids' room,Furniture types,Chairs,Kids' furniture,Chairs & stools,Kids & baby room",True,False,kids room,,,"0.6013992428779602,0.7637088209739886,0.6011806726455688"
0c92ec41d6776c047579abb59031084526af756e,"BUSUNGE Extendable bed, light pink",bed.n.01,bed.n.01,bed,sleeping_furniture,"Kids' beds,Kids' room,Bedroom,Beds,Bedroom furniture,Furniture types,Kids' furniture,Beds & Bed accessories,Kids & baby room",,True,"bedroom,kids room",,,"0.9709276854991913,1.0000000762939436,1.9569720029830933"
0c97d6fa78f1dcab5fd9fbf5fc28e750bffb6e72,Benson Bench,bench.n.01,bench.n.01,bench,seating_furniture,"Benches,Dining room furniture,Living room,Furniture types,Dining room,Kitchen furniture,Living room furniture,Dining room chairs,Kitchen chairs",True,False,"living room,dining room",,,"1.5494000315666199,0.45000011047970645,0.37084028124809265"
0c9b5391fe502a0e4d9ce29105f9e49729ad30df,Square Pillar,,,,,"Pillars & columns,Architecture",,False,,,,"0.15000000596046448,2.3399999141693115,0.15000000596046448"
0c9ff2144462d68fcab6a79e7737b7307e1a32d5,Smeg Fridge FAB30NE7,refrigerator.n.01,refrigerator.n.01,fridge,large_kitchen_appliance,"Fridges & Freezers,Kitchen,Electrical,Kitchen appliances,__ARTICULATABLE",,False,kitchen,,,"0.5936102271080017,1.6789954660926014,0.7534396648406982"
0ca24f7982f304b74a1ff7e967f2c367ea9a96e4,Large 'East End' Retro Wall Sign - For Living Room &amp; Kitchen,"wall_art.n.01,sign.n.02",,,,,,False,,vertical,,"0.9449059963226318,0.2124510183930397,0.019999999552965237"
0cadff45f09c5b6bbcbbb77e46006c637ecac1c0,40 x 40 x 70 cm,,,,,,,False,,,,"0.4060026854276657,0.715448449831456,0.40485288202762604"
0cb4d9e98010cf2378f31839df9f1e8121c087f8,"Tufted Club Chair, Ivory",armchair.n.01,chair.n.01,chair,seating_furniture,"Armchairs,Living room,Furniture types,Armchairs & occasional seating,Living room furniture",True,False,living room,,,"0.8082975149154663,1.2019689012412513,0.8411908745765686"
0cb88cb81a140cd771c4557a7e42ab61489016a9,Onnen wall hanging - Wall Hanging,wall_art.n.01,wall_art.n.01,picture,decor,"Textile art & Wall hangings,Living room,Accessories,Art,Decorative & Living accessories",,False,living room,vertical,,"1.2199994325637817,1.2199994325637817,0.01999999955296557"
0cbf07876393d9f9920917a5d8802f2811b4fc0c,Abata Pillow Cover Gray,throw_pillow.n.01,cushion.n.03,cushion,decor,"Cushions,Bedroom,Living room,Accessories,Cushions,bean bags & Throws",,False,"bedroom,living room",,,"0.4183163642883301,0.383332381490618,0.24110227823257446"
0cbf999d1253ea1f444bdf16c2ee625deff8e756,"Maharam Pillow in Lanalux 11'' x 21'', Umber",throw_pillow.n.01,cushion.n.03,cushion,decor,"Cushions,Bedroom,Living room,Accessories,Cushions,bean bags & Throws",,False,"bedroom,living room",,,"0.5592795014381409,0.29719924088567495,0.23738018423318863"
0cbfcac3786c48583857ce394feb6c072846cfbd,MEIER - Balcony,balcony.n.02,,,,"Balconies & rails,Architecture",True,False,,,,"4.949463605880737,3.1531399190425873,1.9915988445281982"
0cc7e57f842e239ba5529ce5a19d72144098c76a,White Rattan Collection Corner Laundry Basket,basket.n.01,,,,,,False,,,,"0.3600001186132431,0.5999997854232789,0.3599998205900192"
0cd8d404776c66ecbae0fbe81acb770820cd39de,6-Vogue Retro Shade,ceiling_lamp.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Table lamps,Table lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,top,,"0.4000002145767212,0.7300022971467115,0.39999984204769135"
0cde4e2c29781dd8ba67ab0713b684c17cb625a3,Kitchen Cabinet with Sink,sink_cabinet.n.01,cabinet.n.01,cabinet,storage_furniture,"Kitchen cabinets & Cupboards,Kitchen,Furniture types,Built-in kitchen & Kitchen storage,Storage,Garage & storage,__ARTICULATABLE",True,True,kitchen,,,"0.5978926718235016,2.39962293280405,0.5993818640708923"
0cdfd511a3692d601b2ff542bf32bf3ba357ddb2,"Artificial Flowers, Potted Ficus, Large",pot_plant.n.01,pot_plant.n.01,potted_plant,plant,potted_plant,,False,,,,"0.7273777723312378,1.8016342549453839,0.7558673024177551"
0ce28476fc30a341e8b5bacb71bff407bd3d924f,,china_cabinet.n.01,cabinet.n.01,cabinet,storage_furniture,__ARTICULATABLE,True,False,,,,"1.3652818202972412,2.079488458175547,0.4245430529117584"
0ce32f140400176aa09faa2e869adc288dc427ce,"Casa King Storage Bed, Black",bed.n.01,bed.n.01,bed,sleeping_furniture,"Beds,Beds & Bed accessories,Furniture types,Bedroom furniture,Bedroom",,True,bedroom,,,"2.2490224838256836,1.0666345663557877,2.294305205345154"
0ce38f147afb8fb8694feadbdd5603acef7b0e84,"Buddha At Sunset by Ed Freeman, Art Print",wall_art.n.01,wall_art.n.01,picture,decor,,,False,,vertical,,"0.800000011920929,0.6000000238418579,0.009999999776482782"
0ce83242b2546acccb61a35142e62896cb369fbb,Welcome Ornamental Doormat - 55x90 cms,rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"0.8999999761581421,0.009999999776482643,0.550000011920929"
0ce9872a3ef3658ada7554f63ffa382e55df452d,Green Dogwood,plant.n.02,,,,Garden & Outdoor,,False,"outdoor,garden",,,"1.5000000596046448,1.4999994039535796,1.4999995231628418"
0ceba6db58a4b7daa487bda1408a14421e3b1019,Miraz Filled Cushion 45x45 cms,throw_pillow.n.01,cushion.n.03,cushion,decor,"Cushions,Bedroom,Living room,Accessories,Cushions,bean bags & Throws",,,"bedroom,living room",,,
0cf04fafe522f155284c9507c3f73251095af400,MAGIC CARPET RUG,rug.n.01,rug.n.01,carpet,floor_covering,,,False,,,,"1.2200005054473877,0.01098984305448858,1.8299997448921204"
0cf0c0cf310007c6575402e9a010b908b9a88af6,"Artificial Flowers, Twig Tree",pot_plant.n.01,pot_plant.n.01,potted_plant,plant,"Indoor plants & flowers,Living room,Accessories,Decorative & Living accessories,potted_plant",,False,living room,,,"0.47231678664684296,1.9998289346694946,0.36629535257816315"
0d0116e09456e05db29592b61dc646f4c0e436a4,Evolution Hot Chocolate Bean Bag,beanbag_chair.n.01,chair.n.01,chair,seating_furniture,"Bean bags,Living room,Accessories,Cushions,bean bags & Throws",True,False,living room,,,"0.8196277022361755,0.6152982115745544,0.9398816525936127"
0d07adc252041dce26f422e37b146f9bd6ec2881,Compact Cooker,kitchen_appliance.n.01,,,,"Pressure & Slow cookers,Kitchen,Kitchen electricals,Electrical",,False,kitchen,,,"0.34000298380851746,0.25500166860612694,0.24000005424022675"
0d1021de4ced65417a568c62e6ecf169d47b1f85,Tim double door,door.n.01,door.n.01,door,arch,"Special doors & windows,Architecture,door",,False,,,,"1.792999804019928,2.4024004025850445,0.08582035824656487"
0d129d28eedc44412baecf233dfa67e62a255201,Large bean bag,beanbag_chair.n.01,chair.n.01,chair,seating_furniture,"Kids' bean bags,Kids' room,Living room,Bean bags,Furniture types,Accessories,Cushions,bean bags & Throws,Kids' furniture,Kids & baby room",,False,"living room,kids room",,,"0.9196378886699677,0.5603739656507969,0.927715539932251"
0d16ac77fb67e31f3754e6116fa58cf6a24c7222,Arteriors # O'Connor Decanters (Set of Three),carafe.n.01,bottle.n.01,bottle,liquid_container,"Decanters,Kitchen,Accessories,Kitchen & Dining accessories,Dining room,Glasses & Barware,Tabletop",,True,"kitchen,dining room",,,"0.2369534745812416,0.3552403147119776,0.25597336888313293"
0d1b069fb10cfdf67080e59b1bf0e73fe84151dd,Ergo T340 Laptop Stand,,,,,,,True,,,,"0.37908637523651123,0.45751909963908943,0.38249915838241577"
0d1b16fd0c4171d77114e2c262b6d9993565bdeb,Alessi Handheld Vacuum Cleaner,vacuum.n.04,,,,"Vacuum cleaners,Electrical",,False,,,,"0.11500034481287003,0.14000000061795762,0.3850027620792389"
0d1f046cb77d856d8494c47877be4e8253368431,Glass lanterns,,,,,,,True,,,,"0.22544966638088226,0.15668544021900743,0.17861056327819824"
0d21963042ca491cabb06e69088ada5c25b00f07,Pink glass perfume bottles,,,,,"Perfume bottles & Atomisers,Bedroom,Accessories,Bedroom accessories",,True,bedroom,,,"0.08699961751699448,0.0809997933577602,0.04700016789138317"
